"rental_id","customer_id","payment_id","staff_id","amount","film_id","store_id","rental_date","return_date"
12720,419,20979,1,5.99,587,1,2005-08-18 21:28:42.000,2005-08-25 18:02:42.000
14308,419,20980,2,0.99,762,2,2005-08-21 07:43:21.000,2005-08-25 02:39:21.000
15779,419,20981,2,4.99,342,1,2005-08-23 13:33:46.000,2005-08-28 08:40:46.000
10291,420,20982,2,4.99,446,2,2005-08-01 03:39:57.000,2005-08-05 02:05:57.000
10601,420,20983,2,10.99,624,1,2005-08-01 14:25:40.000,2005-08-10 09:07:40.000
10766,420,20984,1,4.99,210,2,2005-08-01 20:36:29.000,2005-08-04 00:30:29.000
11236,420,20985,2,5.99,30,1,2005-08-02 13:17:21.000,2005-08-09 09:53:21.000
14525,420,20986,2,0.99,663,1,2005-08-21 15:06:49.000,2005-08-22 16:30:49.000
15597,420,20987,2,0.99,831,1,2005-08-23 06:21:20.000,2005-08-28 02:47:20.000
11089,421,20988,2,2.99,181,1,2005-08-02 07:52:20.000,2005-08-07 07:24:20.000
11263,421,20989,1,4.99,265,1,2005-08-02 14:02:19.000,2005-08-07 14:03:19.000
11523,421,20990,1,3.99,293,2,2005-08-17 00:10:10.000,2005-08-24 22:39:10.000
12279,421,20991,1,4.99,903,2,2005-08-18 04:47:30.000,2005-08-19 09:47:30.000
13461,421,20992,2,9.99,575,1,2005-08-20 00:49:04.000,2005-08-28 02:49:04.000
13872,421,20993,1,4.99,527,2,2005-08-20 15:10:30.000,2005-08-24 10:14:30.000
14742,421,20994,1,4.99,655,1,2005-08-21 22:39:01.000,2005-08-26 00:17:01.000
14887,421,20995,1,3.99,11,1,2005-08-22 04:04:31.000,2005-08-31 02:30:31.000
10833,422,20996,2,6.99,957,1,2005-08-01 23:25:55.000,2005-08-10 18:01:55.000
11325,422,20997,2,6.99,985,2,2005-08-02 16:33:11.000,2005-08-08 13:42:11.000
11658,422,20998,1,2.99,437,2,2005-08-17 05:19:17.000,2005-08-24 07:03:17.000
11842,422,20999,1,4.99,588,2,2005-08-17 13:13:37.000,2005-08-20 08:32:37.000
12907,422,21000,1,9.99,624,1,2005-08-19 04:16:13.000,2005-08-27 02:43:13.000
13216,422,21001,2,1.99,945,1,2005-08-19 15:36:05.000,2005-08-25 19:03:05.000
13625,422,21002,2,1.99,12,1,2005-08-20 06:52:03.000,2005-08-27 07:43:03.000
13709,422,21003,2,0.99,891,1,2005-08-20 09:34:51.000,2005-08-23 04:13:51.000
13722,422,21004,2,4.99,347,1,2005-08-20 10:03:45.000,2005-08-25 04:26:45.000
14861,422,21005,1,4.99,392,1,2005-08-22 02:48:05.000,2005-08-27 00:50:05.000
15272,422,21006,1,3.99,363,2,2005-08-22 18:49:40.000,2005-08-28 21:22:40.000
15273,422,21007,1,2.99,560,2,2005-08-22 18:53:28.000,2005-08-30 18:58:28.000
15316,422,21008,2,2.99,397,2,2005-08-22 20:07:03.000,2005-08-27 18:45:03.000
10488,423,21009,1,2.99,67,2,2005-08-01 10:27:27.000,2005-08-02 11:05:27.000
11091,423,21010,1,2.99,362,1,2005-08-02 07:56:41.000,2005-08-07 05:35:41.000
11514,423,21011,2,4.99,922,1,2005-08-16 23:53:10.000,2005-08-23 22:04:10.000
12806,423,21012,2,4.99,980,2,2005-08-19 00:37:26.000,2005-08-23 18:49:26.000
14191,423,21013,2,6.99,68,1,2005-08-21 03:35:58.000,2005-08-28 00:28:58.000
14902,423,21014,2,4.99,190,2,2005-08-22 04:31:50.000,2005-08-23 23:47:50.000
15380,423,21015,1,0.99,795,1,2005-08-22 22:28:15.000,2005-08-28 23:21:15.000
15755,423,21016,1,4.99,113,2,2005-08-23 12:46:38.000,2005-08-25 12:59:38.000
10369,424,21017,2,4.99,556,1,2005-08-01 06:13:44.000,2005-08-07 09:46:44.000
10866,424,21018,1,2.99,23,1,2005-08-02 00:22:49.000,2005-08-07 04:38:49.000
11374,424,21019,2,2.99,616,1,2005-08-02 18:14:54.000,2005-08-04 18:22:54.000
11562,424,21020,2,6.99,656,2,2005-08-17 01:23:39.000,2005-08-26 06:16:39.000
11833,424,21021,2,2.99,815,1,2005-08-17 13:00:33.000,2005-08-18 13:45:33.000
12729,424,21022,2,0.99,812,1,2005-08-18 21:52:59.000,2005-08-21 00:02:59.000
13793,424,21023,2,3.99,571,1,2005-08-20 12:22:04.000,2005-08-27 09:51:04.000
15113,424,21024,2,0.99,945,2,2005-08-22 12:23:59.000,2005-08-27 09:59:59.000
15941,424,21025,2,9.99,938,1,2005-08-23 18:46:44.000,2005-08-31 17:31:44.000
10545,425,21026,1,0.99,920,1,2005-08-01 12:37:46.000,2005-08-04 16:02:46.000
13040,425,21027,2,0.99,894,2,2005-08-19 09:04:24.000,2005-08-23 12:36:24.000
14089,425,21028,2,5.99,307,1,2005-08-20 23:59:02.000,2005-08-27 00:19:02.000
14881,425,21029,2,4.99,47,2,2005-08-22 03:47:39.000,2005-08-26 05:58:39.000
15064,425,21030,1,0.99,273,1,2005-08-22 10:41:58.000,2005-08-28 13:34:58.000
15784,425,21031,2,6.99,25,1,2005-08-23 13:46:00.000,2005-08-30 11:49:00.000
16036,425,21032,2,2.99,302,1,2005-08-23 22:12:44.000,2005-08-25 17:48:44.000
10505,426,21033,1,1.99,652,1,2005-08-01 11:13:59.000,2005-08-05 07:20:59.000
11237,426,21034,2,0.99,586,1,2005-08-02 13:24:01.000,2005-08-05 11:41:01.000
11876,426,21035,2,0.99,868,1,2005-08-17 14:18:21.000,2005-08-20 19:48:21.000
11938,426,21036,2,6.99,856,2,2005-08-17 16:54:54.000,2005-08-24 19:18:54.000
12548,426,21037,2,5.99,164,2,2005-08-18 14:35:26.000,2005-08-27 18:58:26.000
12707,426,21038,2,4.99,344,1,2005-08-18 20:52:02.000,2005-08-25 19:03:02.000
12822,426,21039,1,4.99,92,1,2005-08-19 01:15:24.000,2005-08-20 06:38:24.000
13834,426,21040,2,2.99,193,1,2005-08-20 14:03:08.000,2005-08-22 10:12:08.000
14151,426,21041,2,6.99,611,1,2005-08-21 02:23:25.000,2005-08-30 07:08:25.000
14826,426,21042,2,2.99,876,1,2005-08-22 01:32:14.000,2005-08-23 03:52:14.000
10417,427,21043,1,4.99,804,1,2005-08-01 08:10:36.000,2005-08-02 03:42:36.000
10464,427,21044,1,5.99,102,2,2005-08-01 09:43:14.000,2005-08-06 09:01:14.000
10560,427,21045,2,4.99,336,1,2005-08-01 13:04:57.000,2005-08-05 18:25:57.000
11024,427,21046,1,5.99,494,1,2005-08-02 05:38:31.000,2005-08-11 04:47:31.000
13720,427,21047,1,1.99,176,2,2005-08-20 10:01:39.000,2005-08-27 08:26:39.000
14201,427,21048,2,6.99,70,2,2005-08-21 03:51:34.000,2005-08-30 03:42:34.000
14287,427,21049,1,3.99,529,1,2005-08-21 06:53:59.000,2005-08-25 03:10:59.000
15330,427,21050,1,3.99,150,2,2005-08-22 20:35:30.000,2005-08-30 21:54:30.000
10577,428,21051,2,4.99,484,2,2005-08-01 13:46:38.000,2005-08-06 11:35:38.000
10888,428,21052,2,2.99,526,2,2005-08-02 00:52:45.000,2005-08-03 03:07:45.000
11536,428,21053,2,0.99,600,1,2005-08-17 00:40:03.000,2005-08-21 19:11:03.000
12259,429,21054,1,2.99,638,1,2005-08-18 04:14:35.000,2005-08-18 22:30:35.000
12953,429,21055,1,4.99,862,2,2005-08-19 06:04:07.000,2005-08-28 11:05:07.000
14495,429,21056,2,4.99,706,2,2005-08-21 14:04:39.000,2005-08-22 16:53:39.000
12723,430,21057,1,0.99,906,1,2005-08-18 21:34:16.000,2005-08-22 22:37:16.000
12965,430,21058,1,4.99,938,2,2005-08-19 06:33:00.000,2005-08-22 02:02:00.000
13007,430,21059,1,0.99,931,2,2005-08-19 07:47:43.000,2005-08-26 02:48:43.000
13452,430,21060,2,0.99,534,2,2005-08-20 00:20:07.000,2005-08-25 05:43:07.000
13454,430,21061,2,2.99,341,1,2005-08-20 00:30:52.000,2005-08-27 19:45:52.000
14058,430,21062,1,5.99,39,2,2005-08-20 22:24:35.000,2005-08-30 02:26:35.000
15031,430,21063,1,4.99,856,2,2005-08-22 09:11:48.000,2005-08-27 06:11:48.000
10508,431,21064,2,0.99,850,1,2005-08-01 11:23:27.000,2005-08-02 10:17:27.000
10527,431,21065,1,4.99,989,1,2005-08-01 11:55:54.000,2005-08-05 15:56:54.000
10959,431,21066,2,6.99,920,2,2005-08-02 03:39:39.000,2005-08-11 07:20:39.000
11538,431,21067,2,2.99,121,1,2005-08-17 00:44:04.000,2005-08-18 03:43:04.000
12273,431,21068,1,6.99,774,1,2005-08-18 04:40:50.000,2005-08-25 01:44:50.000
13153,431,21069,2,1.99,851,1,2005-08-19 13:09:47.000,2005-08-23 17:35:47.000
13784,431,21070,1,4.99,678,1,2005-08-20 12:11:28.000,2005-08-25 08:11:28.000
15809,431,21071,1,2.99,410,2,2005-08-23 14:42:07.000,2005-08-27 15:00:07.000
15960,431,21072,1,2.99,328,2,2005-08-23 19:35:42.000,2005-08-26 17:36:42.000
11870,432,21073,2,0.99,924,2,2005-08-17 14:11:28.000,2005-08-24 16:43:28.000
12767,432,21074,1,6.99,736,1,2005-08-18 23:25:49.000,2005-08-28 02:40:49.000
14027,432,21075,1,2.99,64,2,2005-08-20 21:21:34.000,2005-08-28 17:46:34.000
15523,432,21076,1,4.99,563,1,2005-08-23 03:32:36.000,2005-08-26 22:08:36.000
15713,432,21077,1,6.99,74,2,2005-08-23 10:56:15.000,2005-08-29 09:14:15.000
10663,433,21078,1,4.99,925,2,2005-08-01 16:51:08.000,2005-08-08 21:17:08.000
11664,433,21079,1,2.99,296,1,2005-08-17 05:35:52.000,2005-08-18 02:40:52.000
12669,433,21080,2,6.99,989,1,2005-08-18 19:17:47.000,2005-08-24 14:55:47.000
13273,433,21081,2,4.99,911,1,2005-08-19 17:49:13.000,2005-08-21 14:15:13.000
13801,433,21082,1,4.99,320,2,2005-08-20 12:40:53.000,2005-08-21 16:29:53.000
14523,433,21083,2,4.99,77,1,2005-08-21 15:03:45.000,2005-08-22 18:06:45.000
14559,433,21084,1,6.99,841,2,2005-08-21 16:11:35.000,2005-08-30 15:26:35.000
15476,433,21085,2,4.99,543,1,2005-08-23 01:45:07.000,2005-08-26 21:07:07.000
15502,433,21086,1,5.99,707,2,2005-08-23 02:40:04.000,2005-08-31 00:36:04.000
11242,434,21087,1,3.99,232,2,2005-08-02 13:32:00.000,2005-08-10 19:24:00.000
11867,434,21088,1,2.99,208,1,2005-08-17 14:04:28.000,2005-08-21 10:08:28.000
12030,434,21089,2,2.99,99,2,2005-08-17 20:10:48.000,2005-08-19 00:32:48.000
12146,434,21090,2,2.99,840,1,2005-08-18 00:10:04.000,2005-08-25 19:18:04.000
12624,434,21091,2,7.99,251,2,2005-08-18 17:35:00.000,2005-08-27 12:18:00.000
13359,434,21092,2,9.99,908,1,2005-08-19 21:04:49.000,2005-08-27 01:46:49.000
13383,434,21093,1,7.99,702,1,2005-08-19 21:38:44.000,2005-08-28 23:22:44.000
14553,434,21094,2,4.99,694,1,2005-08-21 15:59:40.000,2005-08-23 11:54:40.000
15016,434,21095,2,3.99,193,2,2005-08-22 08:47:35.000,2005-08-28 14:23:35.000
15385,434,21096,2,4.99,28,1,2005-08-22 22:37:34.000,2005-08-26 00:36:34.000
10998,435,21097,1,6.99,323,2,2005-08-02 04:50:55.000,2005-08-11 03:43:55.000
11041,435,21098,1,2.99,413,1,2005-08-02 06:03:53.000,2005-08-03 11:57:53.000
11786,435,21099,1,3.99,326,2,2005-08-17 10:57:40.000,2005-08-24 06:48:40.000
11796,435,21100,1,0.99,868,1,2005-08-17 11:16:47.000,2005-08-18 16:55:47.000
12046,435,21101,2,0.99,850,2,2005-08-17 20:47:46.000,2005-08-19 16:09:46.000
12741,435,21102,1,4.99,451,2,2005-08-18 22:17:05.000,2005-08-25 20:07:05.000
13208,435,21103,2,0.99,132,1,2005-08-19 15:18:55.000,2005-08-24 11:59:55.000
14696,435,21104,1,4.99,827,1,2005-08-21 20:48:05.000,2005-08-25 14:55:05.000
14765,435,21105,1,1.99,619,1,2005-08-21 23:40:28.000,2005-08-25 04:55:28.000
14850,435,21106,1,0.99,525,1,2005-08-22 02:16:55.000,2005-08-26 21:08:55.000
15136,435,21107,1,2.99,572,1,2005-08-22 13:19:25.000,2005-08-24 07:28:25.000
11160,436,21108,2,0.99,717,2,2005-08-02 10:05:30.000,2005-08-07 08:30:30.000
11580,436,21109,1,2.99,296,1,2005-08-17 01:59:07.000,2005-08-21 06:18:07.000
11615,436,21110,2,4.99,944,2,2005-08-17 03:54:35.000,2005-08-23 06:54:35.000
11896,436,21111,2,5.99,57,2,2005-08-17 15:19:54.000,2005-08-24 18:22:54.000
12297,436,21112,2,0.99,200,2,2005-08-18 05:19:57.000,2005-08-21 00:53:57.000
12429,436,21113,2,6.99,657,1,2005-08-18 10:26:46.000,2005-08-27 13:23:46.000
13099,436,21114,2,9.99,216,1,2005-08-19 10:55:19.000,2005-08-27 10:54:19.000
13382,436,21115,2,7.99,814,1,2005-08-19 21:38:41.000,2005-08-28 15:49:41.000
13533,436,21116,1,3.99,391,2,2005-08-20 03:30:00.000,2005-08-27 05:53:00.000
13760,436,21117,1,5.99,759,1,2005-08-20 11:26:33.000,2005-08-27 11:12:33.000
13814,436,21118,1,0.99,461,1,2005-08-20 13:07:23.000,2005-08-22 16:23:23.000
13826,436,21119,2,2.99,89,1,2005-08-20 13:46:38.000,2005-08-29 13:07:38.000
15766,436,21120,2,4.99,434,2,2005-08-23 13:10:16.000,2005-08-30 09:27:16.000
10249,437,21121,2,0.99,27,1,2005-08-01 02:35:39.000,2005-08-06 06:50:39.000
11417,437,21122,2,3.99,677,2,2005-08-02 19:44:46.000,2005-08-11 21:43:46.000
12205,437,21123,1,8.99,169,1,2005-08-18 02:21:08.000,2005-08-27 00:08:08.000
13838,437,21124,2,7.99,251,2,2005-08-20 14:22:46.000,2005-08-29 12:28:46.000
13839,437,21125,1,2.99,235,1,2005-08-20 14:23:16.000,2005-08-26 19:11:16.000
13905,437,21126,1,1.99,595,2,2005-08-20 16:12:48.000,2005-08-28 16:05:48.000
14993,437,21127,1,1.99,748,2,2005-08-22 07:52:18.000,2005-08-27 02:13:18.000
10512,438,21128,1,6.99,725,1,2005-08-01 11:36:19.000,2005-08-09 06:52:19.000
10607,438,21129,1,4.99,871,1,2005-08-01 14:44:43.000,2005-08-02 16:39:43.000
11644,438,21130,2,4.99,382,1,2005-08-17 04:49:46.000,2005-08-24 08:49:46.000
11933,438,21131,2,4.99,563,2,2005-08-17 16:38:20.000,2005-08-22 14:31:20.000
12654,438,21132,2,0.99,479,2,2005-08-18 18:56:40.000,2005-08-20 17:51:40.000
13319,438,21133,2,7.99,548,1,2005-08-19 19:35:13.000,2005-08-27 17:59:13.000
13414,438,21134,1,4.99,897,1,2005-08-19 22:47:34.000,2005-08-21 02:50:34.000
14582,438,21135,2,5.99,225,1,2005-08-21 17:08:33.000,2005-08-29 18:04:33.000
15893,438,21136,2,5.99,563,1,2005-08-23 17:02:00.000,2005-08-30 12:45:00.000
10744,439,21137,2,1.99,122,2,2005-08-01 19:56:49.000,2005-08-09 16:33:49.000
10905,439,21138,1,2.99,621,2,2005-08-02 01:45:59.000,2005-08-04 22:28:59.000
11042,439,21139,2,6.99,901,2,2005-08-02 06:04:33.000,2005-08-11 01:30:33.000
11544,439,21140,2,5.99,183,1,2005-08-17 00:55:07.000,2005-08-22 19:25:07.000
11989,439,21141,1,2.99,806,1,2005-08-17 18:23:58.000,2005-08-20 20:31:58.000
12621,439,21142,1,2.99,997,1,2005-08-18 17:31:36.000,2005-08-24 16:43:36.000
12755,439,21143,2,5.99,21,2,2005-08-18 22:38:47.000,2005-08-22 23:58:47.000
12826,439,21144,2,3.99,282,2,2005-08-19 01:25:11.000,2005-08-27 01:22:11.000
13358,439,21145,2,4.99,330,1,2005-08-19 21:04:20.000,2005-08-24 20:49:20.000
14730,439,21146,2,5.99,647,2,2005-08-21 22:21:11.000,2005-08-30 03:02:11.000
15044,439,21147,2,9.99,985,2,2005-08-22 09:51:54.000,2005-08-31 12:45:54.000
15162,439,21148,2,4.99,381,2,2005-08-22 14:41:05.000,2005-08-27 20:23:05.000
15653,439,21149,2,4.99,600,2,2005-08-23 08:34:42.000,2005-09-01 03:07:42.000
15818,439,21150,1,1.99,574,2,2005-08-23 14:59:58.000,2005-08-27 13:13:58.000
16018,439,21151,1,0.99,200,1,2005-08-23 21:27:35.000,2005-08-30 00:36:35.000
12403,440,21152,2,6.99,460,2,2005-08-18 09:31:05.000,2005-08-23 09:54:05.000
12850,440,21153,1,0.99,395,1,2005-08-19 02:08:06.000,2005-08-20 21:06:06.000
13384,440,21154,2,4.99,320,2,2005-08-19 21:38:51.000,2005-08-23 17:55:51.000
13779,440,21155,2,2.99,12,2,2005-08-20 12:03:54.000,2005-08-28 15:24:54.000
14555,440,21156,1,0.99,418,1,2005-08-21 16:03:02.000,2005-08-23 14:18:02.000
14863,440,21157,2,7.99,170,2,2005-08-22 02:57:04.000,2005-08-30 03:24:04.000
15264,440,21158,2,0.99,974,1,2005-08-22 18:27:38.000,2005-08-24 12:39:38.000
15925,440,21159,1,4.99,745,1,2005-08-23 18:15:06.000,2005-08-26 18:09:06.000
10846,441,21160,1,1.99,492,1,2005-08-01 23:47:54.000,2005-08-08 01:10:54.000
11247,441,21161,2,1.99,363,1,2005-08-02 13:34:08.000,2005-08-06 16:23:08.000
13483,441,21162,2,2.99,559,2,2005-08-20 01:16:38.000,2005-08-21 20:43:38.000
13739,441,21163,2,4.99,664,2,2005-08-20 10:45:10.000,2005-08-28 08:46:10.000
13932,441,21164,1,4.99,103,2,2005-08-20 17:17:00.000,2005-08-24 14:06:00.000
14796,441,21165,2,4.99,209,1,2005-08-22 00:40:49.000,2005-08-30 03:59:49.000
15070,441,21166,2,3.99,590,1,2005-08-22 10:55:45.000,2005-08-26 09:23:45.000
10365,442,21167,2,6.99,878,2,2005-08-01 06:08:44.000,2005-08-06 02:07:44.000
10452,442,21168,2,0.99,430,2,2005-08-01 09:11:36.000,2005-08-04 13:28:36.000
12948,442,21169,1,0.99,907,1,2005-08-19 05:55:14.000,2005-08-22 01:05:14.000
13004,442,21170,2,0.99,168,1,2005-08-19 07:40:08.000,2005-08-20 11:49:08.000
13155,442,21171,1,7.99,65,2,2005-08-19 13:10:23.000,2005-08-25 19:07:23.000
14199,442,21172,2,0.99,142,2,2005-08-21 03:48:43.000,2005-08-23 04:01:43.000
14418,442,21173,1,1.99,18,1,2005-08-21 11:14:26.000,2005-08-28 08:34:26.000
14466,442,21174,1,0.99,205,1,2005-08-21 13:03:13.000,2005-08-22 15:19:13.000
15207,442,21175,2,2.99,254,1,2005-08-22 16:35:25.000,2005-08-23 14:06:25.000
10360,443,21176,2,0.99,250,2,2005-08-01 05:52:53.000,2005-08-05 10:55:53.000
11449,443,21177,1,4.99,723,1,2005-08-02 20:44:43.000,2005-08-07 23:47:43.000
12415,443,21178,1,4.99,86,2,2005-08-18 09:54:01.000,2005-08-24 15:41:01.000
12857,443,21179,2,4.99,938,1,2005-08-19 02:20:13.000,2005-08-20 20:20:13.000
13489,443,21180,1,2.99,644,2,2005-08-20 01:29:06.000,2005-08-27 21:11:06.000
14561,443,21181,1,2.99,549,1,2005-08-21 16:20:43.000,2005-08-27 16:48:43.000
14611,443,21182,2,6.99,889,1,2005-08-21 18:01:41.000,2005-08-26 12:34:41.000
15182,443,21183,1,0.99,140,1,2005-08-22 15:47:05.000,2005-08-25 11:55:05.000
15393,443,21184,2,4.99,643,1,2005-08-22 23:04:09.000,2005-08-27 02:23:09.000
15519,443,21185,1,0.99,118,2,2005-08-23 03:23:32.000,2005-08-25 03:48:32.000
10529,444,21186,1,4.99,187,2,2005-08-01 12:00:02.000,2005-08-08 16:18:02.000
10693,444,21187,1,4.99,521,1,2005-08-01 18:14:14.000,2005-08-03 22:00:14.000
11353,444,21188,2,0.99,377,1,2005-08-02 17:34:45.000,2005-08-09 16:01:45.000
11419,444,21189,2,6.99,114,1,2005-08-02 19:46:38.000,2005-08-11 14:49:38.000
11728,444,21190,1,4.99,159,1,2005-08-17 08:12:26.000,2005-08-18 03:26:26.000
12161,444,21191,1,6.99,528,1,2005-08-18 00:41:46.000,2005-08-26 22:59:46.000
12712,444,21192,2,2.99,576,2,2005-08-18 21:04:13.000,2005-08-25 18:15:13.000
12946,444,21193,2,2.99,448,2,2005-08-19 05:53:34.000,2005-08-20 07:30:34.000
13488,444,21194,1,0.99,191,1,2005-08-20 01:28:42.000,2005-08-25 06:17:42.000
13559,444,21195,2,2.99,526,2,2005-08-20 04:16:07.000,2005-08-24 23:23:07.000
13924,444,21196,1,0.99,674,1,2005-08-20 17:05:18.000,2005-08-23 16:54:18.000
15249,444,21197,1,4.99,24,1,2005-08-22 17:58:27.000,2005-08-30 14:55:27.000
15557,444,21198,1,0.99,795,1,2005-08-23 04:52:17.000,2005-08-30 02:15:17.000
15815,444,21199,2,4.99,71,2,2005-08-23 14:55:47.000,2005-08-24 12:37:47.000
10334,445,21200,2,1.99,743,2,2005-08-01 04:58:42.000,2005-08-09 02:00:42.000
10341,445,21201,2,0.99,727,2,2005-08-01 05:10:02.000,2005-08-07 11:01:02.000
10936,445,21202,2,9.99,102,2,2005-08-02 02:55:04.000,2005-08-11 07:56:04.000
11383,445,21203,1,7.99,57,2,2005-08-02 18:22:05.000,2005-08-11 17:18:05.000
11868,445,21204,1,4.99,639,2,2005-08-17 14:05:34.000,2005-08-19 15:47:34.000
11877,445,21205,1,3.99,988,2,2005-08-17 14:21:11.000,2005-08-25 19:46:11.000
13586,445,21206,2,0.99,992,2,2005-08-20 05:40:33.000,2005-08-25 01:32:33.000
14612,445,21207,1,6.99,893,2,2005-08-21 18:03:15.000,2005-08-27 13:39:15.000
14673,445,21208,2,2.99,397,1,2005-08-21 20:01:18.000,2005-08-25 18:55:18.000
14866,445,21209,1,6.99,572,1,2005-08-22 03:11:35.000,2005-08-30 00:10:35.000
14955,445,21210,1,4.99,336,1,2005-08-22 06:25:52.000,2005-08-25 12:13:52.000
15123,445,21211,1,3.99,319,2,2005-08-22 12:48:44.000,2005-08-27 11:07:44.000
15791,445,21212,1,6.99,901,1,2005-08-23 14:02:13.000,2005-09-01 09:03:13.000
15906,445,21213,2,2.99,709,2,2005-08-23 17:36:00.000,2005-08-28 15:32:00.000
11051,446,21214,1,3.99,912,1,2005-08-02 06:23:39.000,2005-08-06 06:46:39.000
12253,446,21215,2,0.99,122,2,2005-08-18 04:00:50.000,2005-08-19 04:43:50.000
12480,446,21216,2,8.99,734,2,2005-08-18 12:26:43.000,2005-08-26 13:23:43.000
15808,446,21217,1,1.99,363,1,2005-08-23 14:38:37.000,2005-08-27 14:45:37.000
15951,446,21218,2,0.99,663,1,2005-08-23 19:10:32.000,2005-08-29 14:17:32.000
10425,447,21219,1,2.99,72,1,2005-08-01 08:23:25.000,2005-08-05 04:29:25.000
10957,447,21220,2,5.99,361,1,2005-08-02 03:33:30.000,2005-08-10 06:19:30.000
11108,447,21221,2,0.99,122,1,2005-08-02 08:20:01.000,2005-08-03 13:22:01.000
11465,447,21222,1,5.99,473,2,2005-08-02 21:43:52.000,2005-08-10 22:24:52.000
12511,447,21223,2,0.99,204,1,2005-08-18 13:23:19.000,2005-08-22 11:43:19.000
13072,447,21224,1,2.99,502,2,2005-08-19 10:03:30.000,2005-08-22 14:27:30.000
13110,447,21225,2,0.99,12,1,2005-08-19 11:24:37.000,2005-08-21 05:48:37.000
13848,447,21226,1,4.99,174,2,2005-08-20 14:37:49.000,2005-08-25 13:15:49.000
14443,447,21227,2,5.99,83,1,2005-08-21 12:06:32.000,2005-08-29 13:44:32.000
15108,447,21228,1,2.99,759,2,2005-08-22 12:10:07.000,2005-08-26 14:46:07.000
15997,447,21229,1,4.99,624,1,2005-08-23 20:40:31.000,2005-08-26 19:47:31.000
16032,447,21230,2,4.99,555,1,2005-08-23 21:59:57.000,2005-08-31 22:46:57.000
11608,448,21231,2,8.99,365,2,2005-08-17 03:36:52.000,2005-08-25 07:17:52.000
11798,448,21232,1,9.99,865,2,2005-08-17 11:21:43.000,2005-08-25 07:43:43.000
12446,448,21233,1,2.99,462,2,2005-08-18 10:56:29.000,2005-08-23 05:30:29.000
13220,448,21234,1,2.99,228,1,2005-08-19 15:42:32.000,2005-08-25 13:37:32.000
13250,448,21235,2,3.99,554,2,2005-08-19 16:47:55.000,2005-08-26 16:54:55.000
13982,448,21236,1,3.99,638,1,2005-08-20 19:08:25.000,2005-08-28 15:59:25.000
14580,448,21237,1,3.99,315,2,2005-08-21 16:56:39.000,2005-08-28 15:25:39.000
14711,448,21238,1,2.99,430,2,2005-08-21 21:22:07.000,2005-08-30 16:24:07.000
15358,448,21239,2,9.99,179,1,2005-08-22 21:29:14.000,2005-08-31 00:10:14.000
15427,448,21240,1,4.99,609,2,2005-08-23 00:07:53.000,2005-09-01 02:55:53.000
10409,449,21241,2,2.99,616,1,2005-08-01 07:49:15.000,2005-08-02 13:42:15.000
10416,449,21242,1,4.99,576,2,2005-08-01 08:08:39.000,2005-08-10 09:26:39.000
10516,449,21243,1,6.99,856,2,2005-08-01 11:41:55.000,2005-08-08 17:16:55.000
10688,449,21244,2,6.99,694,1,2005-08-01 17:53:43.000,2005-08-09 21:50:43.000
12212,449,21245,1,4.99,851,1,2005-08-18 02:33:29.000,2005-08-25 07:10:29.000
14962,449,21246,2,7.99,682,1,2005-08-22 06:37:43.000,2005-08-29 03:44:43.000
10432,450,21247,2,2.99,921,2,2005-08-01 08:43:21.000,2005-08-08 13:09:21.000
10984,450,21248,1,3.99,394,1,2005-08-02 04:30:02.000,2005-08-10 02:51:02.000
12812,450,21249,2,0.99,877,1,2005-08-19 00:54:02.000,2005-08-22 20:35:02.000
13731,450,21250,2,4.99,251,2,2005-08-20 10:22:08.000,2005-08-21 12:04:08.000
13810,450,21251,1,0.99,482,1,2005-08-20 12:59:38.000,2005-08-21 17:40:38.000
13828,450,21252,1,4.99,521,2,2005-08-20 13:49:52.000,2005-08-25 07:49:52.000
14282,450,21253,1,4.99,683,1,2005-08-21 06:41:29.000,2005-08-22 12:37:29.000
15019,450,21254,2,0.99,750,1,2005-08-22 08:52:53.000,2005-08-25 13:07:53.000
15327,450,21255,1,4.99,228,1,2005-08-22 20:31:24.000,2005-08-30 23:52:24.000
15419,450,21256,2,4.99,248,2,2005-08-22 23:54:36.000,2005-08-25 00:52:36.000
10337,451,21257,2,8.99,69,1,2005-08-01 05:01:46.000,2005-08-10 02:41:46.000
10856,451,21258,1,2.99,437,2,2005-08-02 00:07:14.000,2005-08-04 02:48:14.000
10950,451,21259,2,2.99,154,2,2005-08-02 03:25:08.000,2005-08-07 23:11:08.000
11167,451,21260,2,6.99,31,1,2005-08-02 10:15:51.000,2005-08-09 09:18:51.000
11381,451,21261,2,6.99,222,1,2005-08-02 18:19:29.000,2005-08-08 20:39:29.000
11790,451,21262,1,2.99,520,1,2005-08-17 11:00:08.000,2005-08-20 05:15:08.000
12371,451,21263,2,2.99,135,2,2005-08-18 08:02:46.000,2005-08-19 02:50:46.000
12422,451,21264,1,4.99,403,2,2005-08-18 10:13:12.000,2005-08-20 14:36:12.000
13003,451,21265,2,1.99,753,1,2005-08-19 07:39:29.000,2005-08-23 05:48:29.000
13100,451,21266,2,2.99,204,1,2005-08-19 10:55:45.000,2005-08-25 12:28:45.000
13252,451,21267,2,2.99,169,2,2005-08-19 16:50:50.000,2005-08-22 22:09:50.000
13380,451,21268,2,0.99,924,1,2005-08-19 21:36:58.000,2005-08-22 23:55:58.000
